
 Lista de Imóveis da Caixa;;Data de geração:;18/09/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8555504420308 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRAÇA, N. 1302, Apto 202, BL 87 ;75.884,78;131.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555504420308
 8555505858013 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 101, BL 84 ;78.781,14;136.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.01 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555505858013
 8555507085135 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 203, BL 66 ;78.781,14;136.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555507085135
 8555508053849 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRAÇA, N. 1302, Apto 202, BL 53 ;75.884,78;131.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555508053849
 8555508123430 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 104, BL 90 ;73.567,68;127.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555508123430
 8555509209672 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 103, BLOCO 46 ;75.884,78;131.000,00;42.08;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555509209672
 8555510102258 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRAÇA, N. 1302, Apto 201, BL 90 ;72.988,41;126.000,00;42.08;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555510102258
 8555512990541 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 101, BL 20 ;76.464,05;132.000,00;42.08;Apartamento, 165.29 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512990541
 8555513006560 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 102, BL 18 ;75.305,50;130.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555513006560
 8555513641834 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 201, BL 22 ;75.884,78;131.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555513641834
 8555523621615 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 201, BL 114 ;76.464,05;132.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.01 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555523621615
 8555524308902 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 103, BL 25 ANTIGO LOTE 48-A ;73.567,68;127.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555524308902
 8555524480225 ;AM ;MANAUS ;LAGO AZUL ; AVENIDA PROFESSOR PAULO GRAÇA, N. 1302, Apto 101, BL 54 ;73.567,68;127.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 163360.54 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555524480225
 8555526774129 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRAÇA, N. 1302, Apto 104, BL 89 ;72.988,41;126.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555526774129
 8555527367268 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 202, BL 06 ;74.726,23;129.000,00;42.08;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555527367268
 8555502803501 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 204, BL-20 ;81.964,82;140.000,00;41.46;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555502803501
 8555502996270 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 204, BL98 ;84.306,67;144.000,00;41.46;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555502996270
 8555503751092 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 203, BL 98 ;83.721,21;143.000,00;41.46;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555503751092
 8555504330490 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 104, BLOCO 10 ;82.550,28;141.000,00;41.46;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555504330490
 8555506042211 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 104, BL 76 ;85.477,60;146.000,00;41.46;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555506042211
 8555507490080 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 101,  BL 56 ;82.550,28;141.000,00;41.46;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.01 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555507490080
 8555521840042 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 201, BL 58 ;83.135,75;142.000,00;41.46;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555521840042
 8555524364136 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA PROFESSOR PAULO GRACA, N. 1302, Apto 203, BL 16 ;81.964,82;140.000,00;41.46;Apartamento, 0.00 de área total, 40.39 de área privativa, 0.01 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555524364136
 8787707222293 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA JOSE NAPOLES HITOTUZI, N. 131, Apto 206, BL 10 PAVIMENTO 2 ;86.648,52;148.000,00;41.46;Apartamento, 83.81 de área total, 41.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707222293
 8787707485081 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA JOSE NAPOLES HITOTUZI, N. 131, Apto 505, BL 01 ;81.379,36;139.000,00;41.46;Apartamento, 84.13 de área total, 41.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707485081
 8787707641504 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA JOSE NAPOLES HITOTUZI, N. 131, Apto 301, BL 02 ;84.306,67;144.000,00;41.46;Apartamento, 84.13 de área total, 41.51 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707641504
 8787710502013 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8120, Apto 112, BL 04 ;88.990,38;152.000,00;41.46;Apartamento, 81.68 de área total, 41.57 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710502013
 8787710544719 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA COMENDADOR JOSE CRUZ, N. 1081, Apto 505, 5 PV BL 1 ;90.161,30;154.000,00;41.46;Apartamento, 90.75 de área total, 41.36 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710544719
 8787712061510 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8292, Apto 103, BL 03 ;86.063,06;147.000,00;41.46;Apartamento, 82.98 de área total, 41.37 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712061510
 8787712782838 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8292, Apto 505, BL 07 ;87.233,99;149.000,00;41.46;Apartamento, 82.95 de área total, 41.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712782838
 8787712978694 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8292, Apto 112, BL 08 ;84.892,14;145.000,00;41.46;Apartamento, 0.00 de área total, 41.57 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712978694
 8787713438812 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA COMENDADOR JOSE CRUZ, N. 1081, Apto 407, BL 10 ;86.063,06;147.000,00;41.46;Apartamento, 91.20 de área total, 41.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713438812
 1555515371810 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA COMENDADOR JOSE CRUZ, N. 386, Apto 402, BL 15 ;87.908,08;149.000,00;41.01;Apartamento, 0.00 de área total, 44.00 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555515371810
 8787703292726 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14244, Apto 303, BL 05 ;98.963,30;167.000,00;40.75;Apartamento, 112.51 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703292726
 8787704290980 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14244, Apto 503, BL 15 ;98.963,30;167.000,00;40.75;Apartamento, 112.51 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704290980
 8787705213920 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14244, Apto 504, BLOCO 20 ;97.185,51;164.000,00;40.75;Apartamento, 112.51 de área total, 41.46 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705213920
 8787705241320 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14244, Apto 504, BL 23 LT 02 ;101.926,27;172.000,00;40.75;Apartamento, 0.00 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705241320
 8787706721733 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14164, Apto 303, BL 23 ;94.222,54;159.000,00;40.75;Apartamento, 123.98 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706721733
 8787706747937 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14164, Apto 504, BL16 5PAV ;96.592,92;163.000,00;40.75;Apartamento, 0.00 de área total, 41.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706747937
 8787713179299 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 14012, Apto 404, BL 17 ;93.037,35;157.000,00;40.75;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713179299
 8787713967890 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 103, BL 15 ;100.901,08;170.270,00;40.75;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713967890
 8787714063995 ;AM ;MANAUS ;COLONIA TERRA NOVA ;AVENIDA TUDE MOUTINHO, N. 634, Apto 108, BL 03 LT AKAJATUBA ;93.629,95;158.000,00;40.75;Apartamento, 104.32 de área total, 41.51 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714063995
 8787707891314 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA JOSE NAPOLES HITOTUZI, N. 131, Apto 401, BLOCO 08 ;103.704,06;175.000,00;40.75;Apartamento, 84.13 de área total, 41.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707891314
 8787708492332 ;AM ;MANAUS ;LAGO AZUL ; AVENIDA JOSÉ NÁPOLES HITOTUZI, N. 131, Apto 101, BL 10 ;92.444,76;156.000,00;40.75;Apartamento, 84.13 de área total, 41.51 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708492332
 8787712960680 ;AM ;MANAUS ;LAGO AZUL ; AVENIDA DAS TORRES (ANTIGA AVENIDA TORRES), N. 8292, Apto 204, BL 05 ;99.555,89;168.000,00;40.75;Apartamento, 82.98 de área total, 41.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712960680
 8555534098064 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA COMENDADOR JOSE CRUZ, N. 580, Apto 102, BL 36 BEM VIVER TOTAL VILLE - RES VIDA ;86.063,06;145.000,00;40.65;Apartamento, 0.00 de área total, 42.43 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534098064
 1555519822190 ;AM ;MANAUS ;TANCREDO NEVES ;RUA DOM BÔSCO, N. 35, LTE 35 - QD 48 ;91.200,00;152.000,00;40.00;Terreno, 0.00 de área total, 0.00 de área privativa, 203.18 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555519822190
 8444409084477 ;AM ;MANAUS ;COND VALE DO SOL ;RUA ANIBAL MELO, N. SN, Apto 104, BL E-04 ;79.161,06;131.000,00;39.58;Apartamento, 0.00 de área total, 45.33 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409084477
 8787713723347 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 303, BL 23 ;111.816,50;185.000,00;39.56;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713723347
 8787707710794 ;AM ;MANAUS ;CIDADE NOVA ;RUA PADRE MONTEIRO DE NORONHA, N. 381, Apto 201, BLOCO 04 ;137.201,86;227.000,00;39.56;Apartamento, 100.57 de área total, 45.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707710794
 8787708152051 ;AM ;MANAUS ;LAGO AZUL ; AVENIDA JOSÉ NÁPOLES HITOTUZI, N. 131, Apto 204, BL 08 ;116.228,72;192.300,00;39.56;Apartamento, 83.02 de área total, 41.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708152051
 8787710276765 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA COMENDADOR JOSE CRUZ, N. 1081, Apto 109, BL 01 ;112.420,91;186.000,00;39.56;Apartamento, 106.38 de área total, 55.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710276765
 8787710446431 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8120, Apto 106, BLOCO 5 ;115.442,98;191.000,00;39.56;Apartamento, 0.00 de área total, 57.07 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710446431
 8787712239425 ;AM ;MANAUS ;LAGO AZUL ;AVENIDA DAS TORRES, N. 8292, Apto 401, 4° PAVIMENTO BL 03 ;124.569,62;206.100,00;39.56;Apartamento, 0.00 de área total, 41.57 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712239425
 1787701009808 ;AM ;MANAUS ;COLONIA TERRA NOVA ;RUA TUDE MOUTINHO, N. 634, Apto 211, BL 06 ;85.466,19;140.000,00;38.96;Apartamento, 103.95 de área total, 41.36 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701009808
 8444406639311 ;AM ;MANAUS ;JORGE TEIXEIRA ;RUA FILODENDRO, N. 482, ANTIGA RUA LAÇO DE AMOR, Nº 65B, LT 11 ;90.960,45;149.000,00;38.96;Casa, 0.00 de área total, 69.96 de área privativa, 250.69 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406639311
 1787702026870 ;AM ;MANAUS ;TARUMA ;AVENIDA DO TURISMO, N. 13830, Apto 402,  BL 20 ;104.992,75;170.000,00;38.24;Apartamento, 76.06 de área total, 41.12 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787702026870
 1555528909104 ;AM ;MANAUS ;JAPIIM ;RUA PROJETADA, N. 47, LT 01, QD 35 ;109.933,58;178.000,00;38.24;Terreno, 0.00 de área total, 0.00 de área privativa, 171.51 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555528909104
 8444406755842 ;AM ;MANAUS ;SAO JOSE OPERARIO ;RUA CASTANHO, N. 2, ETAPA I ;130.290,62;207.000,00;37.06;Casa, 0.00 de área total, 257.66 de área privativa, 190.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406755842
 8444406593435 ;AM ;MANAUS ;PRACA 14 DE JANEIRO ;AVENIDA NHAMUNDA, N. 143, ;147.285,05;234.000,00;37.06;Casa, 107.92 de área total, 107.92 de área privativa, 177.44 de área do terreno,  2 qto(s), a.serv, WC, WC Emp, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406593435
 1444405909384 ;AM ;MANAUS ;CIDADE DE DEUS ;RUA CAMPINA DE MOABE, N. 99, ;141.353,46;224.576,14;37.06;Casa, 69.01 de área total, 69.01 de área privativa, 200.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405909384
 1444407708238 ;AM ;MANAUS ;COMPENSA ;RUA RAIMUNDO DE CASTRO, N. 748, Apto 307, BL I ;200.754,00;315.000,00;36.27;Apartamento, 74.14 de área total, 104.68 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407708238
 8444404028250 ;AM ;MANAUS ;NOVO ALEIXO ;RUA JOSE FURTADO BELEM ( ANTIGA RUA RIO IÇA ), N. 38, QD I 39 LT 25 ;154.230,06;242.000,00;36.27;Casa, 115.85 de área total, 49.63 de área privativa, 200.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404028250
