
 Lista de Imóveis da Caixa;;Data de geração:;19/09/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1555534078367 ;MG ;BELO HORIZONTE ;CASTELO ;AVENIDA MIGUEL PERRELA, N. 975, Apto 1202, BL 02 VG 185 E 186 ;290.000,00;290.000,00;0.00;Apartamento, 49.26 de área total, 49.26 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555534078367
 8444417971304 ;MG ;BELO HORIZONTE ;CAMARGOS ;RUA SOCRATES ALVIM, N. 11, Apto 304, BL 03 ;180.000,00;180.000,00;0.00;Apartamento, 48.69 de área total, 44.07 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417971304
 8555524483038 ;MG ;BELO HORIZONTE ;CAMARGOS ;RUA BLENDA, N. 251, Apto 302, BL 16 ;188.000,00;188.000,00;0.00;Apartamento, 57.69 de área total, 46.65 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555524483038
 8787713096059 ;MG ;BELO HORIZONTE ;PALMEIRAS ;RUA ANTONIO DE ANDRADE MENDES, N. 430, Apto 106, BL 03 ;289.229,75;289.229,75;0.00;Apartamento, 0.00 de área total, 46.68 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713096059
 1444406330975 ;MG ;BELO HORIZONTE ;MANTIQUEIRA ;RUA JOSE FELIX MARTINS, N. 1149, QD 52 LT 15 ;770.000,00;770.000,00;0.00;Casa, 266.25 de área total, 266.25 de área privativa, 525.00 de área do terreno,  6 qto(s), a.serv, WC, 2 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406330975
 8555511055814 ;MG ;BELO HORIZONTE ;BOA VISTA ;RUA CONTAGEM, N. 330, Apto 101, ;295.000,00;295.000,00;0.00;Apartamento, 78.04 de área total, 54.05 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555511055814
 1444403190480 ;MG ;BELO HORIZONTE ;BELVEDERE ;AVENIDA LUIZ PAULO FRANCO, N. 200, Apto 401, ;1.466.500,00;1.466.500,00;0.00;Apartamento, 0.00 de área total, 144.40 de área privativa, 0.00 de área do terreno, 3 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403190480
 10215413 ;MG ;BELO HORIZONTE ;CORACAO DE JESUS ;RUA IRAI, N. 42, Apto 201 ;400.000,00;400.000,00;0.00;Apartamento, 0.00 de área total, 97.16 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10215413
 8787716885305 ;MG ;BELO HORIZONTE ;JARDIM GUANABARA ;RUA ANA DIAS DUARTE, N. 140, Apto 204, BL 01 ;295.000,00;295.000,00;0.00;Apartamento, 88.19 de área total, 46.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787716885305
 1444420750463 ;MG ;BELO HORIZONTE ;SANTA MONICA ;RUA HUDSON GOUTHIER, N. 283, VG 01 DESCOBERTA LT 20 ;660.000,00;660.000,00;0.00;Casa, 130.68 de área total, 120.33 de área privativa, 94.71 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444420750463
 8555526473439 ;MG ;BELO HORIZONTE ;PLANALTO ;RUA OSORIO DUQUE ESTRADA, N. 560, Apto 504, BL 15 VG 272 ;229.072,11;229.072,11;0.00;Apartamento, 60.98 de área total, 43.94 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555526473439
 8787702805320 ;MG ;BELO HORIZONTE ;SANTA AMELIA ;RUA COMENDADOR TEIXEIRA DA COSTA, N. 342, Apto 403, BLOCO 03 ;203.300,00;203.300,00;0.00;Apartamento, 52.62 de área total, 42.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702805320
 8787710533504 ;MG ;BELO HORIZONTE ;JULIANA ;RUA ALVA, N. 200, Apto 503, BL 01 VG 63 ;220.000,00;220.000,00;0.00;Apartamento, 62.10 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710533504
 8787714136275 ;MG ;BELO HORIZONTE ;JULIANA ;RUA ALVA, N. 200, Apto 204, BL 07 ;253.000,00;253.000,00;0.00;Apartamento, 72.46 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714136275
 8787716188477 ;MG ;BELO HORIZONTE ;JULIANA ;RUA ALVA, N. 200, Apto 2033, BL 06 ;255.000,00;255.000,00;0.00;Apartamento, 104.40 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787716188477
 8787716537390 ;MG ;BELO HORIZONTE ;JULIANA ;RUA ALVA, N. 200, Apto 403, BL 06 ;250.000,00;250.000,00;0.00;Apartamento, 52.20 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787716537390
 8787700805463 ;MG ;BELO HORIZONTE ;ITATIAIA ;AV PROFESSOR CLOVIS SALGADO, N. 747, Apto 103, BL01 ;221.362,18;220.000,00;0.00;Apartamento, 66.91 de área total, 51.25 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700805463
 1444401140442 ;MG ;BELO HORIZONTE ;SANTA MONICA ;RUA OLAVO BILAC, N. 300, LT 18 QRT 08 ;427.850,94;425.000,00;0.00;Casa, 180.00 de área total, 180.00 de área privativa, 360.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444401140442
 1555525737221 ;MG ;BELO HORIZONTE ;SANTA MONICA ;RUA DOS BOROROS, N. 105, Apto 202, BL 04 ;284.117,45;280.000,00;0.00;Apartamento, 91.69 de área total, 53.72 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555525737221
 8787716763927 ;MG ;BELO HORIZONTE ;MONTE AZUL ;QUATRO MIL DUZENTOS E QUARENTA E OITO, N. 550, Apto 503, BL 04 ;211.280,00;206.936,95;0.00;Apartamento, 52.82 de área total, 52.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787716763927
 8787713419540 ;MG ;BELO HORIZONTE ;MANTIQUEIRA ;RUA JORNALISTA PAULO HENEINE, N. 20, Apto 606, BL 01 ;246.015,00;240.000,00;0.00;Apartamento, 80.94 de área total, 45.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713419540
 8555536792278 ;MG ;BELO HORIZONTE ;CALIFORNIA ;RUA PLAZA MAYOR, N. 50, Apto 104, QD 98 LT 01 ;192.346,93;186.000,00;0.00;Apartamento, 59.23 de área total, 43.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536792278
 8787711846620 ;MG ;BELO HORIZONTE ;TREVO ;RUA CARLOS LACERDA, N. 927, Apto 202, BL03 LTS16 A18 QUARTEIRAO 40 ;186.440,33;180.000,00;0.00;Apartamento, 107.80 de área total, 42.11 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711846620
 1444405748879 ;MG ;BELO HORIZONTE ;VILA SÃO LEOPOLDO ;RUA CATUMBI, N. 104, Apto 1001, ;337.779,27;325.000,00;0.00;Apartamento, 105.19 de área total, 52.80 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405748879
 8787714878085 ;MG ;BELO HORIZONTE ;MONTE AZUL ;R. QUATRO MIL DUZENTOS E QUARENTA E OITO, N. 701, Apto 501, BL 07 ;163.173,95;152.941,76;0.00;Apartamento, 52.53 de área total, 43.33 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714878085
 1444402137224 ;MG ;BELO HORIZONTE ;PIRATININGA (VENDA NOVA) ;RUA ALTINOPOLIS, N. 732, CS 3, LT 13, QD 73 ;255.913,98;238.000,00;0.00;Casa, 92.05 de área total, 65.14 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402137224
 1444403943887 ;MG ;BELO HORIZONTE ;CIDADE NOVA ;RUA CARDEAL STEPINAC, N. 401, Apto 201, ;422.413,54;389.000,00;0.00;Apartamento, 154.20 de área total, 86.00 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403943887
 8787713498270 ;MG ;BELO HORIZONTE ;MANTIQUEIRA ; RUA JORNALISTA PAULO HENEINE, N. 20, Apto 906, BL 01 ;246.015,00;226.000,00;0.00;Apartamento, 80.94 de área total, 45.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713498270
 8787715594820 ;MG ;BELO HORIZONTE ;MARIA TERESA ;RUA QUATRO MIL DUZENTOS E QUARENTA E OIT, N. 700, Apto 204, PAV 2, BL 08, LT 002, QT 43 ;199.160,00;180.000,00;0.00;Apartamento, 52.51 de área total, 43.33 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715594820
 1444411875518 ;MG ;BELO HORIZONTE ;SANTA BRANCA ;RUA AUGUSTO DE LIMA JUNIOR, N. 168, CS 04, VG 04, LT 17 ;557.152,09;500.000,00;0.00;Casa, 128.09 de área total, 117.74 de área privativa, 360.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444411875518
 8787714529862 ;MG ;BELO HORIZONTE ;MONTE AZUL ; RUA QUARENTA MIL DUZENTOS E QUARENTA E OITO, N. 701, Apto 201, BL05 ;198.520,00;177.000,00;0.00;Apartamento, 52.53 de área total, 43.33 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714529862
 1444416606175 ;MG ;BELO HORIZONTE ;GUARANI ;RUA CAMBUI, N. 338, ;1.068.964,15;950.000,00;0.00;Casa, 398.94 de área total, 433.94 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416606175
 8787715740770 ;MG ;BELO HORIZONTE ;MONTE AZUL ; RUA 4248, N. S/N, Apto 403, BLOCO 05 ;182.577,70;160.000,00;0.00;Apartamento, 62.20 de área total, 46.01 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715740770
 8787714207903 ;MG ;BELO HORIZONTE ;MONTE AZUL ;RUA QUATRO MIL DUZENTOS E QUARENTA OITO, N. 701, Apto 302, BL 01 LT 003 ;198.520,00;173.000,00;0.00;Apartamento, 0.00 de área total, 43.33 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714207903
 8787714196820 ;MG ;BELO HORIZONTE ;MONTE AZUL ; RUA QUATRO MIL DUZENTOS E QUARENTA E OITO, N. 701, Apto 203, BLOCO 02 ;198.520,00;172.000,00;0.00;Apartamento, 52.53 de área total, 43.33 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714196820
 8787713607649 ;MG ;BELO HORIZONTE ;PALMEIRAS ;RUA ANTONIO DE ANDRADE MENDES, N. 430, Apto 607, BL 02 ;295.846,65;255.000,00;0.00;Apartamento, 46.08 de área total, 46.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713607649
 8444416521631 ;MG ;BELO HORIZONTE ;CINQUENTENARIO ;AVENIDA DOM JOAO VI, N. 790, Apto 204, BL 01 EDIFICIO CARIOTA ;294.511,29;253.000,00;0.00;Apartamento, 55.00 de área total, 55.00 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416521631
 8787714523350 ;MG ;BELO HORIZONTE ;MARIA TERESA ;RUA QUATRO MIL DUZENTOS E QUARENTA E OITO, N. 701, Apto 204, ;198.520,00;170.000,00;0.00;Apartamento, 52.53 de área total, 43.33 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714523350
 1787701774741 ;MG ;BELO HORIZONTE ;MANTIQUEIRA ;RUA JORNALISTA PAULO HENEINE, N. 20, Apto 1206, BL 01 ;246.015,00;210.000,00;0.00;Apartamento, 0.00 de área total, 45.90 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701774741
 8444430184817 ;MG ;BELO HORIZONTE ;SAO FRANCISCO ;RUA ALCOBACA, N. 1500, Apto 404, BL 01 ;217.109,01;185.000,00;0.00;Apartamento, 74.15 de área total, 46.02 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444430184817
 8787712311835 ;MG ;BELO HORIZONTE ;PALMEIRAS ;RUA ANTONIO DE ANDRADE MENDES, N. 430, Apto 203, BL 03 ;325.731,31;274.000,00;0.00;Apartamento, 99.37 de área total, 46.15 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712311835
 8787717958950 ;MG ;BELO HORIZONTE ;JULIANA ;RUA ALVA, N. 200, Apto 402, BL 6, VG 124 ;233.054,26;195.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787717958950
 8787702160834 ;MG ;BELO HORIZONTE ;SANTA AMELIA ;RUA COMENDADOR TEIXEIRA DA COSTA, N. 342, Apto 203, BL 2 ;231.352,79;192.000,00;0.00;Apartamento, 52.62 de área total, 42.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702160834
 8787716153339 ;MG ;BELO HORIZONTE ;MARIA TERESA ;RUA QUATRO MIL DUZENTOS E QUARENTA E OITO, N. 700, Apto 103, BL 09 ;199.160,00;165.000,00;0.00;Apartamento, 52.51 de área total, 43.33 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787716153339
 8787714200615 ;MG ;BELO HORIZONTE ;MONTE AZUL ;RUA 4248, N. 701, Apto 304, BL 02 ;198.520,00;160.000,00;0.00;Apartamento, 52.53 de área total, 43.33 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714200615
 1555528456509 ;MG ;BELO HORIZONTE ;PLANALTO ;RUA JORNALISTA WALDIR LAU, N. 308, ;2.972.145,46;2.325.000,00;0.00;Casa, 595.00 de área total, 595.00 de área privativa, 360.00 de área do terreno,  6 qto(s), a.serv, WC, WC Emp, 3 sala(s), 1 lavabo(s), DCE, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555528456509
 1555530449859 ;MG ;BELO HORIZONTE ;CENACULO ;AVENIDA VILARINHO, N. 2900, Apto 802, BL 04, VG 121, LT 22 ;262.610,84;205.000,00;0.00;Apartamento, 96.70 de área total, 45.38 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555530449859
 8555538063419 ;MG ;BELO HORIZONTE ;SANTA AMELIA ;RUA COMENDADOR TEIXEIRA DA COSTA, N. 342, Apto 101, BL 16 ;231.118,15;169.000,00;0.00;Apartamento, 52.62 de área total, 42.98 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538063419
 8787711461701 ;MG ;BELO HORIZONTE ;POUSADA SANTO ANTONIO ;RUA ERNESTO TOGNOLO, N. 421, Apto 202, BL A ;262.710,00;189.000,00;0.00;Apartamento, 97.29 de área total, 48.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711461701
 8787711627863 ;MG ;BELO HORIZONTE ;SAO GABRIEL ;RUA PADRE ARGEMIRO MOREIRA, N. 11700, Apto 202, BL 03 ;212.840,00;150.000,00;0.00;Apartamento, 0.00 de área total, 46.01 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711627863
 8787709318719 ;MG ;BELO HORIZONTE ;JULIANA ;RUA ALVA, N. 200, Apto 103, BL 11 ;265.933,46;182.000,00;0.00;Apartamento, 82.46 de área total, 61.23 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709318719
 10214525 ;MG ;BELO HORIZONTE ;SAO PEDRO ;RUA SÃO ROMÃO, N. 57, Apto 201 ;1.707.833,44;1.063.834,39;0.00;Apartamento, 0.00 de área total, 134.83 de área privativa, 0.00 de área do terreno, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10214525
 1555529512313 ;MG ;BETIM ;CENTRO ;RUA RIO DE JANEIRO, N. S/N, QD 02, LT 22, GRANJA SANTO AFONSO ;128.454,54;440.000,00;70.81;Outros, 0.00 de área total, 0.00 de área privativa, 2523.52 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555529512313
 8444419236202 ;MG ;BETIM ;PAQUETA ;RUA CURRAIS NOVOS, N. 276, CS 03, VG 04, LT 25 E 26, QD 37 ;102.267,00;177.000,00;42.23;Casa, 0.00 de área total, 76.49 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419236202
 8787709231729 ;MG ;BETIM ;BAIRRO SITIOS DA BAV ;RUA DOS IPES, N. 59, Apto 101, PRIMEIRO PAV BL03 ;78.201,87;135.000,00;42.08;Apartamento, 89.06 de área total, 43.63 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709231729
 8444419731394 ;MG ;BETIM ;PAQUETA ;AVENIDA MACAU, N. 374, Apto 502, LT 11, QD 34 ;77.622,60;134.000,00;42.08;Apartamento, 101.58 de área total, 44.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419731394
