
 Lista de Imóveis da Caixa;;Data de geração:;19/09/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444406964891 ;AL ;RIO LARGO ;TABULEIRO DO PINTO ;RUA JOSE MANOEL MONTEIRO, N. SN, CS E ;76.980,40;136.298,86;43.53;Casa, 0.00 de área total, 59.39 de área privativa, 378.78 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406964891
 8555523586488 ;AL ;RIO LARGO ;FORENE ; AV JOSÉ MANHÃS, N. 35, LT 13  QD A ;57.891,78;100.000,00;42.11;Casa, 50.13 de área total, 50.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555523586488
 8555525018363 ;AL ;RIO LARGO ;FORENE ; AVENIDA JOSÉ MANHÃS, N. 35, QD A, LT 04 ;49.972,18;86.320,00;42.11;Casa, 0.00 de área total, 67.68 de área privativa, 33.82 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525018363
 8787710943834 ;AL ;RIO LARGO ;BAIRRO PREF ANTONIO ;RUA SANTA CLARA, N. 51, LT 26 UN 51 ;54.997,19;95.000,00;42.11;Casa, 96.10 de área total, 53.30 de área privativa, 53.30 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710943834
 8444408948044 ;AL ;RIO LARGO ;TABULEIRO DO PINTO ; VIA DE ACESSO, N. SN, LT 29 QD G ;57.891,78;100.000,00;42.11;Casa, 0.00 de área total, 47.51 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408948044
 8444413978614 ;AL ;RIO LARGO ;TABULEIRO MATA ROLO ; RUA 25, N. 21, MD-A QD-05 ;72.988,41;126.000,00;42.08;Casa, 45.28 de área total, 45.28 de área privativa, 135.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413978614
 8444412153980 ;AL ;RIO LARGO ;TABULEIRO DO PINTO ; RUA 04, N. SN, LT 37B, QD C ;78.201,87;135.000,00;42.08;Casa, 0.00 de área total, 62.62 de área privativa, 125.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412153980
 8444430474831 ;AL ;RIO LARGO ;TABULEIRO MATA ROLO ; RUA 08 EM PROJETO, N. SN, LT 22 QD S ;29.045,53;50.000,00;41.91;Terreno, 0.00 de área total, 0.00 de área privativa, 154.68 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444430474831
 8555525191448 ;AL ;RIO LARGO ;RIO LARGO ; AVENIDA JOSE MANHAS, N. 35, LT 5A, QD A ;40.663,74;70.000,00;41.91;Casa, 50.13 de área total, 50.13 de área privativa, 1.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525191448
 8555523396972 ;AL ;RIO LARGO ;CENTRO ; AVENIDA JOSE MANHÃS, N. 35, UNIDADE 8-A ;37.759,19;65.000,00;41.91;Casa, 0.00 de área total, 50.13 de área privativa, 55.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555523396972
 8787701094609 ;AL ;RIO LARGO ;B PREFEITO ANTONIO L ; RUA SANTA CLARA, N. 19, LT 89/90/91 ;81.964,82;140.000,00;41.46;Casa, 96.10 de área total, 53.30 de área privativa, 53.30 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701094609
 8787705464362 ;AL ;RIO LARGO ;B PREFEITO ANTONIO L ;RUA SANTA CLARA, N. 48, Apto 48, SB 48  PV SUPERIOR ;84.306,67;144.000,00;41.46;Apartamento, 92.59 de área total, 51.35 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705464362
 8555525348010 ;AL ;RIO LARGO ;FORENE ; AVENIDA JOSE MANHAS, N. 35, CS 02 LT 02 QD A ;100.741,08;170.000,00;40.75;Casa, 67.68 de área total, 67.68 de área privativa, 69.19 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525348010
 8555522207742 ;AL ;RIO LARGO ;TABULEIRO DO PINTO ; RUA DO PINTO, N. 31, QD B LT 31-LOTEAMENTO ALTO DA CACHOEIR ;98.455,05;166.142,33;40.75;Casa, 59.39 de área total, 59.39 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555522207742
 8444404520996 ;AL ;RIO LARGO ;TABULEIRO DO PINTO ; ESTRADA DE ACESSO A USINA UTINGA, N. 03, CS 03, CJ RES GURIATA, LT 03, QD B10, ;65.607,95;110.000,00;40.36;Casa, 69.25 de área total, 20.03 de área privativa, 101.25 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444404520996
 8444413053513 ;AL ;RIO LARGO ;TABULEIRO DO PINTO ; RUA 6C, N. 06, LT 06, QD C-11 ;70.459,10;117.776,75;40.18;Casa, 65.00 de área total, 65.00 de área privativa, 101.25 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413053513
 8555503604340 ;AL ;RIO LARGO ;CENTRO ;LT PRÓPRIO Nº 02 DA QD E, N. 02, E2 ;41.130,63;67.534,17;39.10;Casa, 42.90 de área total, 42.90 de área privativa, 42.90 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555503604340
 8555533842533 ;AL ;RIO LARGO ;Pref Antônio L Souza ; RUA JOSE MONTEIRO DE MELO, N. SN, CS09 ;138.000,00;138.000,00;0.00;Casa, 49.60 de área total, 49.60 de área privativa, 49.60 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555533842533
 8787705833074 ;AL ;RIO LARGO ;Pref Antônio L Souza ;RUA SANTA CLARA, N. 90, CS74, LT89/90/91 ;141.000,00;141.000,00;0.00;Casa, 92.59 de área total, 51.35 de área privativa, 51.35 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705833074
 8444430473207 ;AL ;RIO LARGO ;TABULEIRO DO PINTO ; COMPONENTE DO LOTEAMENTO DENOMINADO SÃO CAETANO, N. 16, CS 03, QD G ;146.533,89;145.044,51;0.00;Casa, 57.51 de área total, 56.20 de área privativa, 57.51 de área do terreno,  2 qto(s), a.serv, WC, 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444430473207
 8555536114873 ;AL ;RIO LARGO ;TABULEIRO DO PINTO ; RUA NAPOLEÃO VIANA, N. 0, CS03, RESIDENCIAL MILANO 2 ;106.947,99;100.412,19;0.00;Casa, 47.82 de área total, 47.82 de área privativa, 47.82 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536114873
 8555535295777 ;AL ;RIO LARGO ;Pref Antônio L Souza ; RUA JOSÉ MONTEIRO DE MELO, N. 73, ;119.654,89;111.000,00;0.00;Casa, 55.80 de área total, 55.80 de área privativa, 60.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535295777
 8444430929626 ;AL ;SAO JOSE DA TAPERA ;COHAB NOVA ; RUA C, N. 72, ;104.035,72;104.035,72;0.00;Casa, 65.55 de área total, 65.55 de área privativa, 84.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444430929626
 1444406457495 ;AL ;SAO MIGUEL DOS CAMPOS ;RUI PALMEIRA ;AVENIDA TARCISIO SOARES PALMEIRA, N. 0, LT 12 QD G ;143.205,29;227.518,26;37.06;Casa, 104.05 de área total, 104.05 de área privativa, 184.80 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406457495
 8555508869598 ;AL ;SATUBA ;ALTO DA B VISTA ;RUA EM PROJETO A 01, N. SN, QD D LT 22 ;59.707,10;115.000,00;48.09;Casa, 0.00 de área total, 96.00 de área privativa, 126.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555508869598
 8555525848200 ;AL ;SATUBA ;CENTRO ; AV EM PROJETO, N. S/N, CASA 219, RUA G ;97.778,11;165.000,00;40.75;Casa, 79.38 de área total, 54.93 de área privativa, 120.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555525848200
 8444415383103 ;AL ;SATUBA ;PORTAL DO RENASCER ; RUA EM PROJETO N, N. SN, Apto 102, 1 PAV ;145.906,72;145.906,72;0.00;Apartamento, 49.90 de área total, 49.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415383103
 8555529598259 ;AL ;SATUBA ;RECANTO DOS RIOS ; RUA H, N. SN, CS 235 ;168.105,94;168.105,94;0.00;Casa, 74.37 de área total, 61.43 de área privativa, 120.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555529598259
 8444402606826 ;AL ;TEOTONIO VILELA ;SEBASTIAO VILELA DOS SANTOS ;RUA JOSE FERREIRA LIMA ANTIGA RUA PROJETADA, N. 129, QD D LT 05F ;48.164,16;112.719,89;57.28;Casa, 0.00 de área total, 67.70 de área privativa, 109.20 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402606826
 1555521491228 ;AL ;TEOTONIO VILELA ;CENTRO ;RUA PEDRO PEREIRA, N. 572, Apto ., . ;107.282,29;251.000,00;57.26;Comercial, 0.00 de área total, 232.00 de área privativa, 277.50 de área do terreno, a.serv, WC, 1 sala(s), 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555521491228
 8444403281831 ;AL ;TEOTONIO VILELA ;SAO JORGE ;RUA MANOEL DE ALMEIDA SANTANA, N. 1, LT 01 QD Z ;50.467,48;109.000,00;53.70;Casa, 0.00 de área total, 54.00 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403281831
 8444400205778 ;AL ;TEOTONIO VILELA ;GERAIS ;RUA JOSE GABI, N. SN, QD A, LT 19 ;47.688,16;98.697,00;51.69;Casa, 0.00 de área total, 69.00 de área privativa, 147.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400205778
 8555518312510 ;AL ;TEOTONIO VILELA ;SAO JORGE ;RUA MARIA DE LURDES VIANA DE ARAUJO, N. 25, LT 22, QD L2 ;65.113,54;122.800,00;46.98;Casa, 0.00 de área total, 78.00 de área privativa, 105.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555518312510
 8555506329707 ;AL ;TEOTONIO VILELA ;CENTRO ;RUA AMARILIO NATIVIDADE COSTA, N. 407, . ;87.155,84;159.000,00;45.19;Casa, 0.00 de área total, 117.00 de área privativa, 208.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555506329707
 8555517797359 ;AL ;TEOTONIO VILELA ;SAO JORGE ;RUA ODETH UMBURANA CORREIA, N. 45, QD L2, LT 06, CASA 06 ;54.675,74;96.079,12;43.10;Casa, 0.00 de área total, 78.00 de área privativa, 140.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555517797359
 8555509204670 ;AL ;TEOTONIO VILELA ;SAO JORGE ; RUA EM PROJETO, N. 8, LT 84 QD L ;54.997,19;95.000,00;42.11;Casa, 0.00 de área total, 72.00 de área privativa, 140.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555509204670
 8555514093440 ;AL ;TEOTONIO VILELA ;SEBASTIAO VILELA DOS SANTOS ; RUA PROJETADA, N. 09, QD D ;77.043,32;133.000,00;42.08;Casa, 0.00 de área total, 105.00 de área privativa, 133.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555514093440
 8555511584710 ;AL ;TEOTONIO VILELA ;DEPUTADO BENEDITO DE LIRA ;R ALBERICO CORDEIRO, N. 0, QD U, LT 03, CASA 03 ;86.648,52;148.000,00;41.46;Casa, 0.00 de área total, 96.00 de área privativa, 144.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555511584710
 8555512481736 ;AL ;TEOTONIO VILELA ;DEPUTADO BENEDITO DE LIRA ; RUA PROJETADA, N. SN,  CASA 09, QD- X ;88.404,91;151.000,00;41.46;Casa, 0.00 de área total, 91.20 de área privativa, 144.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512481736
 8444405501936 ;AL ;TEOTONIO VILELA ;INHUMAS ;RUA VEREADOR GILBERTO PEREIRA, N. 531, . ;72.985,63;122.000,00;40.18;Casa, 0.00 de área total, 80.00 de área privativa, 100.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405501936
 8555514537410 ;AL ;TEOTONIO VILELA ;SAO JORGE ;RUA EM PROJETO A2, N. 14, LT 14 QD O2 LOT PQ DO FUTURO II ;94.000,00;94.000,00;0.00;Casa, 0.00 de área total, 78.00 de área privativa, 140.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555514537410
 8555519424827 ;AL ;TEOTONIO VILELA ;DEPUTADO BENEDITO DE LIRA ;RUA DELMIRO GOUVEIA, N. 122, LT 19 QD A ;114.000,00;114.000,00;0.00;Casa, 84.00 de área total, 84.00 de área privativa, 120.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555519424827
