
 Lista de Imóveis da Caixa;;Data de geração:;19/09/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787710922209 ;RS ;PELOTAS ;FRAGATA ;AVENIDA IMPERADOR DOM PEDRO I, N. 3685, Apto 307, BL 2 ;74.141,16;127.990,00;42.08;Apartamento, 66.70 de área total, 47.49 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710922209
 8555537505604 ;RS ;PELOTAS ;TRES VENDAS ;RUA JOAO JACOB BAINY, N. 201, Apto 433, ACESSO 09 ;75.305,50;130.000,00;42.08;Apartamento, 43.19 de área total, 43.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537505604
 8787700142375 ;RS ;PELOTAS ;TRES VENDAS ;RUA ABRILINO FERREIRA CARDOSO, N. 120, Apto 303, BL 3 ;75.305,50;130.000,00;42.08;Apartamento, 97.65 de área total, 44.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700142375
 8787707311903 ;RS ;PELOTAS ;TRES VENDAS ;RUA DOIS, N. 670, Apto 404, BL C VAGA DE GARAGEM N. 140 ;79.939,69;138.000,00;42.08;Apartamento, 97.53 de área total, 47.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707311903
 8787707705154 ;RS ;PELOTAS ;TRES VENDAS ;RUA DOIS, N. 670, Apto 403, BL F PAV 04 VG 83 ;79.939,69;138.000,00;42.08;Apartamento, 47.71 de área total, 47.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707705154
 8787707775977 ;RS ;PELOTAS ;TRES VENDAS ;RUA DOIS, N. 670, Apto 402,  BL I ;78.201,87;135.000,00;42.08;Apartamento, 97.54 de área total, 47.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707775977
 8787709092737 ;RS ;PELOTAS ;TRES VENDAS ;RUA DOIS, N. 670, Apto 402, BL D ;72.988,41;126.000,00;42.08;Apartamento, 43.00 de área total, 47.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709092737
 8787710303037 ;RS ;PELOTAS ;TRES VENDAS ;AVENIDA CRISTOVAO JOSE DOS SANTOS, N. 639, Apto 303, GVAGA 186 ;74.141,16;127.990,00;42.08;Apartamento, 66.58 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710303037
 8787712551429 ;RS ;PELOTAS ;TRES VENDAS ;RUA DOIS, N. 670, Apto 302, BL C ;79.939,69;138.000,00;42.08;Apartamento, 47.71 de área total, 47.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712551429
 8787701143898 ;RS ;PELOTAS ;AREAL ;AV MANOEL ANTONIO PERES, N. 2640, Apto 504, BL H ;75.305,50;130.000,00;42.08;Apartamento, 92.30 de área total, 47.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701143898
 8787702399926 ;RS ;PELOTAS ;AREAL ;AVENIDA MANOEL ANTONIO PERES, N. 2750, Apto 402, INTERIOR 04 BL E ;75.305,50;130.000,00;42.08;Apartamento, 45.11 de área total, 45.11 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702399926
 8787703405679 ;RS ;PELOTAS ;AREAL ;AVENIDA MANOEL ANTONIO PERES, N. 2590, Apto 501, BL N ;76.232,34;131.600,00;42.08;Apartamento, 93.22 de área total, 47.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703405679
 8787704203166 ;RS ;PELOTAS ;AREAL ;AVENIDA MANOEL ANTONIO PERES, N. 2750, Apto 204, BLC I INTERIOR 5 VG 115 ;74.146,96;128.000,00;42.08;Apartamento, 0.00 de área total, 57.11 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704203166
 8787705766687 ;RS ;PELOTAS ;AREAL ;AVENIDA MANOEL ANTONIO PERES, N. 2750, Apto 103, BL G BOX GARAGEM Nº 158 ;75.305,50;130.000,00;42.08;Apartamento, 0.00 de área total, 57.11 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705766687
 8787701081817 ;RS ;PELOTAS ;AREAL ;AVENIDA MANOEL ANTONIO PERES, N. 2640, Apto 202, BL I ;84.033,11;144.000,00;41.65;Apartamento, 0.00 de área total, 47.73 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701081817
 1444405980852 ;RS ;PELOTAS ;SAO GONCALO ;RUA BARAO DE COTEGIPE, N. 312, Apto 133, BL 09 ;81.726,09;140.000,00;41.63;Apartamento, 42.40 de área total, 38.41 de área privativa, 0.00 de área do terreno,  2 qto(s), WC.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405980852
 8787710759901 ;RS ;PELOTAS ;PELOTAS ;AVENIDA IMPERADOR PEDRO I, N. 3685, Apto 124, BL 06 ;86.648,52;148.000,00;41.46;Apartamento, 66.70 de área total, 47.49 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710759901
 8787711221301 ;RS ;PELOTAS ;LOT BELLA VITA ;RUA UM, N. 150, Apto 402, BL G RES SIENA LT 01 ;88.404,91;151.000,00;41.46;Apartamento, 100.38 de área total, 44.74 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711221301
 8787711536434 ;RS ;PELOTAS ;PELOTAS ;AVENIDA IMPERADOR PEDRO I, N. 3070, Apto 116, BL 04 ;81.964,82;140.000,00;41.46;Apartamento, 47.49 de área total, 47.49 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711536434
 8787711999582 ;RS ;PELOTAS ;PELOTAS ;AVENIDA IMPERADOR PEDRO I, N. 3070, Apto 112, BL 03 ;90.746,77;155.000,00;41.46;Apartamento, 66.71 de área total, 47.49 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711999582
 8787700241527 ;RS ;PELOTAS ;FRAGATA ;RUA MAJOR FRANCISCO NUNES DE SOUZA, N. 4579, Apto 101, BL I ;88.990,38;152.000,00;41.46;Apartamento, 0.00 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700241527
 8787702070282 ;RS ;PELOTAS ;FRAGATA ;RUA MANUEL LUCAS DE OLIVEIRA, N. 2222, Apto 212, BL 03 ;86.063,06;147.000,00;41.46;Apartamento, 59.89 de área total, 43.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702070282
 8787710366764 ;RS ;PELOTAS ;FRAGATA ;AVENIDA DUQUE DE CAXIAS, N. 1128, Apto 402, ;87.819,45;150.000,00;41.46;Apartamento, 33.93 de área total, 28.95 de área privativa, 0.00 de área do terreno, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710366764
 8787710889546 ;RS ;PELOTAS ;FRAGATA ;RUA UM, N. 150, Apto 502, BL P ;87.233,99;149.000,00;41.46;Apartamento, 100.38 de área total, 44.74 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710889546
 8787710895627 ;RS ;PELOTAS ;FRAGATA ;RUA UM, N. 150, Apto 501, BL H ;84.892,14;145.000,00;41.46;Apartamento, 100.38 de área total, 44.74 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710895627
 8787710935238 ;RS ;PELOTAS ;FRAGATA ;AVENIDA IMPERADOR DOM PEDRO I, N. 3685, Apto 306, BL  2   2° ANDAR ;87.819,45;150.000,00;41.46;Apartamento, 66.70 de área total, 47.49 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710935238
 8787713180491 ;RS ;PELOTAS ;FRAGATA ; RUA UM LOTEAMENTO BELLA VITA, N. 155, Apto 102, BL E VAGA DE GARAGEM N. 46 ;90.746,77;155.000,00;41.46;Apartamento, 73.38 de área total, 44.74 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713180491
 8787706370337 ;RS ;PELOTAS ;TRES VENDAS ;AVENIDA CRISTOVAO JOSE DOS SANTOS, N. 639, Apto 202, BL D VG 54 ;90.161,30;154.000,00;41.46;Apartamento, 0.00 de área total, 45.70 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706370337
 8787706753368 ;RS ;PELOTAS ;TRES VENDAS ;AVENIDA CRISTOVAO JOSE DOS SANTOS, N. 639, Apto 503, BL D, VG 106 ;89.575,84;153.000,00;41.46;Apartamento, 66.58 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706753368
 8787708478402 ;RS ;PELOTAS ;TRES VENDAS ;AVENIDA CRISTOVAO JOSE DOS SANTOS, N. 639, Apto 502, BL L, VG 13 ;89.575,84;153.000,00;41.46;Apartamento, 66.58 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708478402
 8787709140413 ;RS ;PELOTAS ;TRES VENDAS ;AVENIDA CRISTÓVÃO JOSÉ DOS SANTOS, N. 639, Apto 504, BL C, VG 116 ;86.063,06;147.000,00;41.46;Apartamento, 66.58 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709140413
 8787710755515 ;RS ;PELOTAS ;TRES VENDAS ;AVENIDA ENGENHEIRO ILDEFONSO SIMOES LOPES, N. 2046, Apto 404, BL M VAGA 205 ;87.819,45;150.000,00;41.46;Apartamento, 62.26 de área total, 43.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710755515
 8787700712082 ;RS ;PELOTAS ;AREAL ;AVENIDA MANOEL ANTONIO PERES, N. 2750, Apto 103,  BL 1 VG79 ;81.964,82;140.000,00;41.46;Apartamento, 0.00 de área total, 45.11 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700712082
 8787701368881 ;RS ;PELOTAS ;AREAL ;AVENIDA MANOEL ANTONIO PERES, N. 2640, Apto 101, BL L ;83.135,75;142.000,00;41.46;Apartamento, 0.00 de área total, 47.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701368881
 8787701625035 ;RS ;PELOTAS ;AREAL ;AVENIDA MANOEL ANTONIO PERES, N. 2750, Apto 101, BLOCO A ;87.819,45;150.000,00;41.46;Apartamento, 0.00 de área total, 45.11 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701625035
 8787703334224 ;RS ;PELOTAS ;AREAL ;AVENIDA MANOEL ANTONIO PERES, N. 2590, Apto 303, BL. M, ;81.964,82;140.000,00;41.46;Apartamento, 0.00 de área total, 47.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703334224
 8787703666332 ;RS ;PELOTAS ;AREAL ;AVENIDA MANOEL ANTONIO PERES, N. 2590, Apto 403, PV 4, BL D, VG 403-D ;84.892,14;145.000,00;41.46;Apartamento, 81.22 de área total, 47.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703666332
 8444417979127 ;RS ;PELOTAS ;SAO GONCALO ;RUA ELGAR CARLOS HADLER, N. 1756, Apto 103, BL 1 ;84.892,14;145.000,00;41.46;Apartamento, 0.00 de área total, 37.11 de área privativa, 9206.54 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417979127
 8787708657463 ;RS ;PELOTAS ;SAO GONCALO ;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, N. 500, Apto 404, BL.G VAGA 116 ;90.746,77;155.000,00;41.46;Apartamento, 0.00 de área total, 47.32 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708657463
 8787711329919 ;RS ;PELOTAS ;LOT BELLA VITA ;RUA UM, N. 150, Apto 304, BL M ;92.444,76;156.000,00;40.75;Apartamento, 88.38 de área total, 44.74 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711329919
 8787712543116 ;RS ;PELOTAS ;LOT RES VISC DA GRAC ;RUA UM, N. 450, Apto 404, BL D ;92.444,76;156.000,00;40.75;Apartamento, 63.65 de área total, 45.44 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712543116
 8444408468166 ;RS ;PELOTAS ;LARANJAL ;RUA TORRES, N. 8960, LT 14 QD 60 ;103.111,46;174.000,00;40.75;Casa, 112.97 de área total, 52.97 de área privativa, 214.50 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408468166
 8444435333411 ;RS ;PELOTAS ;FRAGATA ;AV PINHEIRO MACHADO, N. 1501, Apto 502, BL B ;97.600,33;164.700,00;40.75;Apartamento, 64.50 de área total, 44.05 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444435333411
 8787700219696 ;RS ;PELOTAS ;FRAGATA ;RUA VIDAL DE NEGREIROS, N. 1000, Apto 317, BL 05 PAV 03 ;93.037,35;157.000,00;40.75;Apartamento, 68.92 de área total, 49.73 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700219696
 8787702103954 ;RS ;PELOTAS ;FRAGATA ;RUA MANUEL LUCAS DE OLIVEIRA, N. 2222, Apto 116, BL. 04 ;94.815,14;160.000,00;40.75;Apartamento, 59.88 de área total, 43.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702103954
 8787703970813 ;RS ;PELOTAS ;FRAGATA ;RUA UM, N. 105, Apto 509, ACESSO 03 ;96.592,92;163.000,00;40.75;Apartamento, 66.57 de área total, 47.49 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703970813
 8787706897009 ;RS ;PELOTAS ;FRAGATA ;AVENIDA PINHEIRO MACHADO, N. 1501, Apto 301, BL C ;102.518,87;173.000,00;40.75;Apartamento, 76.50 de área total, 44.05 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706897009
 8444422264432 ;RS ;PELOTAS ;TRES VENDAS ;RUA UM, N. 293, ;93.037,35;157.000,00;40.75;Casa, 40.09 de área total, 40.09 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422264432
 8787704263150 ;RS ;PELOTAS ;TRES VENDAS ;AVENIDA CRISTOVAO JOSE DOS SANTOS, N. 631, Apto 204, BL G VG 186 ;97.778,11;165.000,00;40.75;Apartamento, 65.46 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704263150
 8787705568427 ;RS ;PELOTAS ;TRES VENDAS ;AVENIDA CRISTOVAO JOSE DOS SANTOS, N. 631, Apto 103, BL H, VG 168 ;93.629,95;158.000,00;40.75;Apartamento, 53.43 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705568427
 8787706661331 ;RS ;PELOTAS ;TRES VENDAS ;AVENIDA CRISTOVAO JOSE DOS SANTOS, N. 639, Apto 104, BL F, VG 79 ;92.444,76;156.000,00;40.75;Apartamento, 66.58 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706661331
 8787707251951 ;RS ;PELOTAS ;TRES VENDAS ;AVENIDA CRISTOVAO JOSE DOS SANTOS, N. 639, Apto 102, BLOCO G ;106.667,03;180.000,00;40.75;Apartamento, 59.53 de área total, 49.58 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707251951
 8787709281750 ;RS ;PELOTAS ;TRES VENDAS ;AVENIDA CRISTOVAO JOSE DOS SANTOS, N. 639, Apto 502, BL. C ;102.222,57;172.500,00;40.75;Apartamento, 54.58 de área total, 45.70 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709281750
 8787710931682 ;RS ;PELOTAS ;TRES VENDAS ;AVENIDA ENGENHEIRO ILDEFONSO SIMOES LOPES, N. 2046, Apto 204, BL L VAGA 163 ;94.815,14;160.000,00;40.75;Apartamento, 0.00 de área total, 43.27 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710931682
 8787712127767 ;RS ;PELOTAS ;TRES VENDAS ;AV FERNANDO OSORIO, N. 4766, Apto 303, BL N ;102.518,87;173.000,00;40.75;Apartamento, 64.27 de área total, 45.22 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712127767
 8787700107146 ;RS ;PELOTAS ;SAO GONCALO ;RUA ELGAR CARLOS HADLER, N. 1814, Apto 101, BL 17 ;108.444,81;183.000,00;40.75;Apartamento, 139.19 de área total, 53.43 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700107146
 8787701129100 ;RS ;PELOTAS ;SAO GONCALO ;RUA ELGAR CARLOS HADLER, N. 1794, Apto 102, BL 17 ;100.741,08;170.000,00;40.75;Apartamento, 124.27 de área total, 52.74 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701129100
 8787707073395 ;RS ;PELOTAS ;SAO GONCALO ;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIR, N. 500, Apto 504, BL C PAV 05 VG 30 ;94.815,14;160.000,00;40.75;Apartamento, 85.00 de área total, 47.32 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707073395
 1444421645558 ;RS ;PELOTAS ;FRAGATA ;RUA MARILDA ZAIDEM MESQUITA, N. 62, ;66.800,82;112.000,00;40.36;Terreno, 0.00 de área total, 0.00 de área privativa, 398.12 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444421645558
 8444410646947 ;RS ;PELOTAS ;CENTRO ;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIR, N. 2200, Apto 101, QUADRA 2, BLOCO 24 - ACESSO B ;74.780,36;125.000,00;40.18;Apartamento, 0.00 de área total, 36.27 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410646947
 1159420100174 ;RS ;PELOTAS ;LARANJAL ;RUA CAXIAS DO SUL, N. 321, L0TE 14, QUADRA 77 ;121.747,08;202.000,00;39.73;Casa, 0.00 de área total, 51.00 de área privativa, 300.00 de área do terreno,  3 qto(s), 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1159420100174
 8085600427377 ;RS ;PELOTAS ;FRAGATA ;RUA FRANCISCO MANOEL DA SILVA, N. 527, . ;123.555,20;205.000,00;39.73;Casa, 0.00 de área total, 102.30 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8085600427377
