
 Lista de Imóveis da Caixa;;Data de geração:;19/09/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787706176050 ;SP ;PIRACICABA ;MORUMBI ;RUA ROBERTO MANGE, N. 405, Apto 1007, TORRE 2 VAGA 57 ;205.800,00;343.000,00;40.00;Apartamento, 92.10 de área total, 55.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706176050
 8555539972323 ;SP ;PIRACICABA ;PIRACICAMIRIM ;AVENIDA RIO DAS PEDRAS, N. 2201, Apto 304, 304, 32º ANDAR BL 3 VG 659 ;117.860,63;195.000,00;39.56;Apartamento, 0.00 de área total, 45.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539972323
 8555539388966 ;SP ;PIRACICABA ;POMPEIA ;AVENIDA RIO DAS PEDRAS, N. 2201, Apto 401, BL 34 VAGA N°332 ;114.838,57;190.000,00;39.56;Apartamento, 0.00 de área total, 45.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539388966
 8444422581098 ;SP ;PIRACICABA ;RESIDENCIAL ALTO DA BOA VISTA ;RUA LYDIA MELLA RODRIGUES, N. 30, QD 14 ;132.366,56;219.000,00;39.56;Casa, 40.00 de área total, 40.00 de área privativa, 250.00 de área do terreno,  1 qto(s), WC, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422581098
 8555538605130 ;SP ;PIRACICABA ;PARQUE RESIDENCIAL PIRACICABA ;RUA IDA IRENE RAVELLI MALOSSO, N. 40, 02, 11G ;112.420,91;186.000,00;39.56;Casa, 0.00 de área total, 47.16 de área privativa, 68.58 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538605130
 8787714403974 ;SP ;PIRACICABA ;JUPIA ;RUA CUIABA, N. 130, Apto 205, 2º PAV 1º ANDAR TORRE 01 VG 13 ;126.624,63;209.500,00;39.56;Apartamento, 88.13 de área total, 44.32 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714403974
 8787711769293 ;SP ;PIRACICABA ;SAO JORGE ;RUA PRINCIPAL 01, N. 501, CJ 01 CS 33 ;111.816,50;185.000,00;39.56;Casa, 0.00 de área total, 45.37 de área privativa, 93.99 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711769293
 1555539449029 ;SP ;PIRACICABA ;CAMPESTRE ;AVENIDA LARANJAL PAULISTA, N. 1423, Apto 203, BL 07 ;111.168,79;180.000,00;38.24;Apartamento, 53.46 de área total, 53.46 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555539449029
 8555538733490 ;SP ;PIRACICABA ;CAMPESTRE ;AVENIDA LARANJAL PAULISTA, N. 3680, Apto 303, TR 03 ;109.508,24;177.311,30;38.24;Apartamento, 45.64 de área total, 45.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538733490
 8444411120850 ;SP ;PIRACICABA ;JARDIM CAXAMBU ;R ENGENHEIRO AGRONOMO ROMANO COURY, N. 277, Apto 141, BL 01 VG 91 ;169.525,60;266.000,00;36.27;Apartamento, 0.00 de área total, 72.20 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444411120850
 1444412257680 ;SP ;PIRACICABA ;TAQUARAL ;RUA RAUL DANTAS DARCE, N. SN, LT 19, QD D ;477.985,73;750.000,00;36.27;Casa, 0.00 de área total, 203.94 de área privativa, 332.62 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444412257680
 8787710787557 ;SP ;PIRACICABA ;JARDIM PLANALTO ;RUA PEDRO HABECHIAN, N. 20, Apto 406, TR 05 ;126.269,44;183.000,00;31.01;Apartamento, 90.43 de área total, 45.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710787557
 8787713013846 ;SP ;PIRACICABA ;AGUA BRANCA ;AVENIDA ANTONIO FAZANARO, N. 700, Apto 201, BLOCO 12 VAGA 107 ;169.712,40;193.500,00;12.30;Apartamento, 156.58 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713013846
 8444432377892 ;SP ;PIRACICABA ;NOVO HORIZONTE ;RUA FRANCISCO APARECIDO DE CAMPOS, N. 121, Apto 32, BL 8 ;148.871,47;148.871,47;0.00;Apartamento, 85.88 de área total, 44.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444432377892
 8787713511056 ;SP ;PIRACICABA ;JARDIM PARQUE JUPIA ;RUA DOS MANDIS, N. 1081, Apto 104, BL. 07 - TÉRREO ;150.000,00;150.000,00;0.00;Apartamento, 106.63 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713511056
 8787714436120 ;SP ;PIRACICABA ;JARDIM PARQUE JUPIA ;RUA DOS MANDIS, N. 1081, Apto 401, BL 10 ;175.000,00;175.000,00;0.00;Apartamento, 106.63 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714436120
 8787714581163 ;SP ;PIRACICABA ;JARDIM PARQUE JUPIA ;RUA DOS MANDIS, N. 1081, Apto 301, BLOCO 14, VAGA 169 ;169.000,00;169.000,00;0.00;Apartamento, 106.63 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714581163
 8787708865015 ;SP ;PIRACICABA ;POMPEIA ;RUA ANTONIO DE TOLEDO, N. 39, Apto 23, BL B ;220.000,00;220.000,00;0.00;Apartamento, 86.64 de área total, 52.13 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708865015
 8787714713884 ;SP ;PIRACICABA ;PARQUE RESIDENCIAL PIRACICABA ;RUA IDVALDO LUIZ GALANI, N. SN, CS 40 QD B ;255.000,00;255.000,00;0.00;Casa, 54.42 de área total, 54.42 de área privativa, 77.77 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714713884
 8555537593830 ;SP ;PIRACICABA ;PARQUE RESIDENCIAL PIRACICABA ;RUA IVONE MARIA BOTENE USBERTI, N. 70, QD X LT 01 ;249.349,30;247.000,00;0.00;Casa, 51.30 de área total, 51.30 de área privativa, 175.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537593830
 1444414804778 ;SP ;PIRACICABA ;SANTA TEREZINHA ;RUA LUIZ ANTONIO BERNO, N. 71, Apto 76, SETOR 41 QD 0171 LT 0331 ;309.134,91;296.000,00;0.00;Apartamento, 96.11 de área total, 69.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444414804778
 8555537438044 ;SP ;PIRACICABA ;PAULICEIA ;RUA ETORE GALESI, N. 220, Apto 14, TIPO 1, BLOCO 4 ;165.967,44;155.000,00;0.00;Apartamento, 206.57 de área total, 44.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537438044
 8787714042882 ;SP ;PIRACICABA ;RESIDENCIAL ITAPORANGA ;RUA PEREIRA BARRETO, N. 200, Apto 302, PAV 3 TR 2 ;190.700,01;173.000,00;0.00;Apartamento, 95.60 de área total, 45.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714042882
 8787711502610 ;SP ;PIRACICABA ;SAO JORGE ;RUA 02, N. 80, CS 74 VG 74 CJ S LOT AQUARIUS ;176.891,85;160.000,00;0.00;Casa, 132.08 de área total, 45.37 de área privativa, 63.87 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711502610
 8787714340590 ;SP ;PIRACICABA ;PARQUE RESIDENCIAL PIRACICABA ;RUA IDVALDO LUIZ GALANI, N. 140, CS 144 QD F ;222.152,80;196.759,60;0.00;Casa, 181.33 de área total, 54.42 de área privativa, 77.77 de área do terreno,  2 qto(s), a.serv, WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714340590
 8787718278228 ;SP ;PIRACICABA ;JUPIA ;RUA CUIABA, N. 130, Apto 107, TR 02 ;226.696,07;200.000,00;0.00;Apartamento, 90.43 de área total, 45.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787718278228
 8787712309776 ;SP ;PIRACICABA ;PARQUE RESIDENCIAL PIRACICABA ;RUA IDVALDO LUIZ GALANI, N. 140, Nº 134, QUADRA F ;228.477,01;197.255,43;0.00;Casa, 181.33 de área total, 54.42 de área privativa, 77.77 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712309776
 8787711907335 ;SP ;PIRACICABA ;CAMPESTRE ;AVENIDA LARANJAL PAULISTA, N. 1155, Apto 23, BL 2, TORRE 1 ;212.267,58;180.000,00;0.00;Apartamento, 112.77 de área total, 46.51 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711907335
 8787712152907 ;SP ;PIRACICABA ;PARQUE RESIDENCIAL PIRACICABA ;RUA IDVALDO LUIZ GALANI, N. 140, CS 67 QD D ;230.805,42;195.370,88;0.00;Casa, 181.29 de área total, 54.42 de área privativa, 77.56 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712152907
 8444424769582 ;SP ;PIRACICABA ;SANTA TEREZINHA ;RUA NOSSA SENHORA DO CARMO, N. 505, Apto 403, 37 ;193.980,51;162.000,00;0.00;Apartamento, 111.41 de área total, 46.59 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424769582
 8787715504863 ;SP ;PIRACICABA ;JARDIM PARQUE JUPIA ;RUA DOS MANDIS, N. 1081, Apto 104, BLOCO 7, VAGA DE GARAGEM 110 ;201.733,51;165.000,00;0.00;Apartamento, 106.63 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715504863
 8787710878650 ;SP ;PIRACICABA ;CAMPESTRE ;AVENIDA LARANJAL PAULISTA, N. 1155, Apto 02, 1º PAV, BL 19, TORRE 7 ;250.205,17;194.000,00;0.00;Apartamento, 137.95 de área total, 67.01 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710878650
 8787712013435 ;SP ;PIRACICABA ;PARQUE RESIDENCIAL PIRACICABA ;RUA IDVALDO LUIZ GALANI, N. 140, CS 110 QD E ;232.188,16;180.000,00;0.00;Casa, 181.33 de área total, 54.42 de área privativa, 77.77 de área do terreno,  2 qto(s), a.serv, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712013435
 8787705196775 ;SP ;PIRACICABA ;VILA SONIA ;RUA LEONILDA RODRIGUES DO AMARAL, N. 626, Apto 102, BL 12 ;188.821,93;145.000,00;0.00;Apartamento, 77.06 de área total, 43.01 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705196775
 8555512890245 ;SP ;PIRACICABA ;PIRACICAMIRIM ;AVENIDA RIO DAS PEDRAS, N. 1000, Apto 301, 2 ANDAR, BLOCO 18 ;213.554,39;157.704,54;0.00;Apartamento, 81.83 de área total, 45.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512890245
 8444421791722 ;SP ;PIRACICABA ;GUAMIUM ;RUA LUIZ TOZZI, N. 459, QD U, LT 34 ;177.701,68;130.000,00;0.00;Casa, 0.00 de área total, 32.01 de área privativa, 153.75 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421791722
 8787712123290 ;SP ;PIRACICABA ;JARDIM PLANALTO ;AVENIDA PEDRO HABECHIAN, N. 20, Apto 212, TORRE 03 ;232.635,38;170.000,00;0.00;Apartamento, 90.43 de área total, 45.99 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712123290
 8555539946080 ;SP ;PIRACICABA ;PIRACICAMIRIM ;AVENIDA RIO DAS PEDRAS, N. 2201, Apto 401, BL 66 VG 1085 ;250.514,50;177.000,00;0.00;Apartamento, 146.03 de área total, 45.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555539946080
 8555538627266 ;SP ;PIRACICABA ;CAMPESTRE ;AVENIDA LARANJAL PAULISTA, N. 3680, Apto 320, 3 PAV, TORRE 2 ;229.540,61;162.000,00;0.00;Apartamento, 87.08 de área total, 45.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538627266
 8555531828029 ;SP ;PIRACICABA ;SANTA TEREZINHA ;RUA NOSSA SENHORA DO CARMO, N. 505, Apto 401, BLOCO 08 ;248.016,47;170.000,00;0.00;Apartamento, 111.40 de área total, 46.59 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555531828029
 8555537705360 ;SP ;PIRACICABA ;PAULICEIA ;RUA ETORE GALESI, N. 220, Apto 31, BL 06 ;226.681,18;152.000,00;0.00;Apartamento, 213.74 de área total, 44.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537705360
 8555533392058 ;SP ;PIRACICABA ;SANTA TEREZINHA ;RUA NOSSA SENHORA DO CARMO, N. 505, Apto 204, BLOCO 02 ;241.088,16;144.000,00;0.00;Apartamento, 109.07 de área total, 46.59 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555533392058
 1444407952252 ;SP ;PIRASSUNUNGA ;VILA ESPERANCA ;RUA GUIANA, N. 853, ;144.767,36;230.000,00;37.06;Casa, 0.00 de área total, 35.66 de área privativa, 234.60 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407952252
 8787706048338 ;SP ;PIRASSUNUNGA ;PARQUE TERRAS DE SANTA MARIA ;RUA LUIZ CEZAR ZERO, N. 4212, LT 39, QD 29 ;152.132,09;147.539,87;0.00;Casa, 48.05 de área total, 48.05 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706048338
 1444413972766 ;SP ;PITANGUEIRAS ;JARDIM SAO LOURENCO ;RUA PATRICIA FERREIRA, N. 476, LT 20 QD F ;197.000,00;197.000,00;0.00;Casa, 62.01 de área total, 62.01 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444413972766
 8787706475171 ;SP ;POA ;SITIO GOES ;R JOAO PEKNY, N. 80, Apto 802, BL ÚNICO ;135.993,04;225.000,00;39.56;Apartamento, 100.01 de área total, 58.92 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706475171
 8787713462187 ;SP ;POA ;VILA PERRACINI ;R CORONEL BENEDITO DE ALMEIDA, N. 149, Apto 101, BL 1 10 PAV ;132.970,97;220.000,00;39.56;Apartamento, 100.59 de área total, 55.46 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713462187
 8444416631496 ;SP ;POA ;SITIO GOES ;R JOAO PEKNY, N. 1303, CS 01 BL 05 ;135.326,01;215.000,00;37.06;Casa, 73.27 de área total, 56.57 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416631496
 8100400279967 ;SP ;POA ;VILA CLETO ;RUA PRIMEIRO-SARGENTO JOAO LEITE DE GODO, N. 277, CS 61 ;181.634,58;285.000,00;36.27;Casa, 0.00 de área total, 49.61 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8100400279967
 8555500325971 ;SP ;POA ;JARDIM NOVA POA ;RUA VICENTE ORTIZ, N. SN, LT 24-B QD E-2 ANTERIOR QD 11 ;215.412,23;338.000,00;36.27;Casa, 130.00 de área total, 130.00 de área privativa, 137.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s).;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555500325971
 8444430282975 ;SP ;POA ;JARDIM MADRE ANGELA ;RUA YOUSSEF HANNA TANOUS, N. 98, ;350.000,00;350.000,00;0.00;Casa, 197.86 de área total, 197.86 de área privativa, 125.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444430282975
 8787709523347 ;SP ;POA ;AGUA VERMELHA ;RUA JOAO PEKNY, N. 80, Apto 1205, PAV 12 - BL UNICO ;285.000,00;285.000,00;0.00;Apartamento, 90.38 de área total, 52.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709523347
 8787710875243 ;SP ;POA ;VILA TURMALINA ;RUA CLEMENTE CUNHA FERREIRA, N. 757, Apto 104, BL 04 ;230.000,00;230.000,00;0.00;Apartamento, 79.92 de área total, 44.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710875243
 1787701077536 ;SP ;POA ;VILA PERRACINI ;RUA CLEMENTE CUNHA FERREIRA, N. 940, Apto 210, BL 3 ;196.300,00;196.300,00;0.00;Apartamento, 49.96 de área total, 43.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701077536
 8787711069020 ;SP ;POA ;VILA PERRACINI ;RUA CLEMENTE CUNHA FERREIRA, N. 940, Apto 206, BL 02 ;215.268,05;215.268,05;0.00;Apartamento, 126.09 de área total, 43.34 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711069020
 8787713033553 ;SP ;POA ;VILA PERRACINI ;RUA CLEMENTE CUNHA FERREIRA, N. 940, Apto 204, BL 01 ;230.000,00;230.000,00;0.00;Apartamento, 125.96 de área total, 43.29 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713033553
 1787701648541 ;SP ;POA ;VILA MONTEIRO ;RUA MARABA, N. 179, Apto 106, TORRE B ;273.074,21;226.000,00;0.00;Apartamento, 90.78 de área total, 48.44 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787701648541
 8444414515472 ;SP ;PONTAL ;RESIDENCIAL SANTA CATARINA ;RUA JOSE PORTO, N. 58, LT 23 QD 18 ;117.319,03;117.319,03;0.00;Casa, 38.30 de área total, 38.30 de área privativa, 160.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414515472
 8555538000107 ;SP ;PORTO FELIZ ;AVECUIA ;AV GOVERNADOR MARIO COVAS, N. 20, Apto 95, BL 01 ;208.000,00;208.000,00;0.00;Apartamento, 0.00 de área total, 51.29 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538000107
